is_urban,population_density,water_source,water_treatment,ph,avg_temperature_c,avg_rainfall_mm,avg_humidity_pct,flooding,Outbreak_Risk
1,666,5,3,8.28,29.9,512.2,89.8,0,0
0,223,3,3,7.29,29.1,682.9,83.3,0,1
1,635,6,3,7.57,34.2,170.9,87.1,1,1
1,276,0,0,7.09,23.5,45.1,61,0,0
1,150,5,0,8.08,19.3,7.2,52,0,0
0,367,2,2,7.16,20.8,12.2,53.3,0,0
0,447,0,2,7.65,21.7,27.7,53.6,0,0
0,436,3,3,6.27,31.3,477.5,77.9,1,1
0,163,0,2,7.08,32.2,487.5,67.1,0,0
0,1230,3,2,6.86,33.9,29.7,35.4,0,1
1,776,2,2,7.82,40,49.6,36.2,0,0
0,398,1,3,7.11,22.7,47.6,41.8,0,1
0,169,4,2,7.72,20.6,15.9,42.3,1,1
1,166,5,3,7.16,29.2,491.6,83.5,0,1
1,360,1,0,7.73,33,22.1,61.7,0,0
1,246,0,3,8.41,31.3,800.2,84.9,0,0
0,1229,1,0,7.29,13.1,15.6,59.8,0,1
1,10024,2,0,6.89,43.9,16,40.9,0,0
0,225,1,3,7,20.4,47,44.7,1,1
0,1096,2,0,8.32,44.1,36.2,33.1,0,0
0,451,5,3,6.33,30,599,70.9,1,1
0,684,1,2,7.27,36.3,115.4,87.7,0,1
0,940,3,3,7.22,10,9.5,43.2,0,1
1,478,6,3,7.82,27.5,13.1,64.1,0,1
1,321,0,0,7.59,21.2,16.7,33.4,0,0
1,707,2,0,7.55,41.8,14.8,33.4,0,0
1,133,0,2,8.46,24.1,63.3,77.5,1,0
1,1091,0,3,6.97,30.6,136.6,72.1,0,1
0,1326,4,3,7.33,18.7,6.8,49.3,0,1
1,918,3,3,7.55,28.7,22.8,50,0,1
1,429,2,1,7.22,14.6,10.5,37.6,0,0
1,706,2,3,7.52,37.7,166.9,68.5,0,1
0,342,5,3,6.77,28.2,37.3,43.4,0,1
0,285,4,3,6.62,10.8,9.6,53.9,0,1
0,1147,3,3,6.9,27,159,60.4,1,1
1,101,5,1,8.43,10.7,19.8,57.7,0,0
1,445,2,3,6.64,31.4,66.3,58.9,0,1
1,345,2,0,7.01,29,44.1,60.1,0,0
0,524,4,3,6.62,30.7,146,62.9,0,1
0,443,3,3,6.83,34.8,295.7,93.8,0,1
1,1434,0,1,7.11,16.7,9.7,46.9,0,0
1,729,6,2,8.44,29.6,16.3,60.8,0,0
0,401,3,1,6.7,25.1,83.8,64.9,1,1
1,111,3,3,7.66,39.8,20.1,36,0,1
0,499,0,3,6.57,33.1,108.4,56.4,0,1
0,370,1,3,6.16,47.7,22,32.5,0,1
1,668,1,2,7.26,36.6,37.1,47.9,0,1
0,154,0,2,8.5,47.3,37.7,29.5,0,0
1,1101,0,1,6.88,22.1,294,67.2,0,0
0,951,1,2,8.16,47.8,13.8,42.5,0,0
1,1167,4,2,7.95,27.3,43.4,51.8,0,0
1,404,2,0,7.01,47.9,14.6,38.1,0,0
0,432,1,3,7.18,28.4,214.7,75.4,0,1
0,428,1,3,7.29,18.4,40.5,58.7,0,1
1,287,2,1,7.29,25.5,621.5,73.4,0,0
1,503,2,1,7.81,31.2,139.3,65,0,0
1,438,1,3,6.75,30.2,346.1,73,1,1
0,138,1,1,8.02,7.5,6.9,58.5,0,0
1,708,2,1,7.34,25.8,13.2,44.7,1,0
0,232,5,3,6.92,27.5,861.3,86.9,0,1
1,413,1,3,6.57,46.1,13.9,21.2,0,1
0,504,3,2,6.74,17.5,24.9,49.6,0,1
1,1024,5,3,7.8,34.7,357.9,90.1,1,1
0,1087,1,3,6.98,24.8,92.7,75.4,0,1
0,179,6,3,6.86,31.1,632.8,84.6,0,1
1,335,6,3,6.93,24.5,14.8,55.2,0,1
1,364,3,3,7.15,28.8,491.4,81.6,0,1
0,168,1,3,7.46,29.2,729.3,91.8,0,1
0,10665,4,3,7.09,31.8,158,90.8,0,1
1,506,0,2,7.63,36.3,44.7,61,0,0
0,518,6,3,6.92,25.6,292.5,91.1,0,1
0,368,1,1,6.5,31.7,599.9,92.8,0,1
0,248,6,3,7.19,42,57.4,54.3,0,1
0,2869,1,0,6.49,19.4,39.6,50.1,0,1
1,539,5,3,7.12,36.9,479.9,75.6,0,1
0,466,3,3,8,27.5,47.4,53.6,0,1
0,320,6,1,7.84,34.5,333.3,74.6,0,1
1,55,0,3,7.25,14.5,11.8,55.2,0,1
1,1394,0,2,6.93,23.2,71.5,51.8,0,0
0,847,1,3,6.56,34.8,397.8,90.9,1,1
0,9,5,2,6.72,39.3,54.1,28.6,0,1
1,270,1,1,7.4,45.3,44,52.4,0,1
1,454,5,3,6.69,34.3,506.7,96.7,0,1
0,435,2,3,7.29,27.7,187.7,94.1,0,1
1,802,2,2,8.38,30.8,26.6,75,1,0
0,260,5,3,7.76,22,45.5,66.7,0,1
1,399,0,0,7.07,16.6,7,59.8,0,0
0,434,0,3,6.96,27.8,838,88.1,0,1
1,305,5,1,6.95,9.8,6.9,63.6,0,1
0,456,2,3,6.85,31.6,21,71.9,1,1
1,397,0,1,8.5,20.2,18.5,43.9,0,0
0,275,2,3,7.41,28.5,44.6,64.7,0,0
0,1467,5,3,7.82,6.7,19.2,46.4,0,1
0,81,1,2,7.71,46.3,20.5,31.7,0,1
0,94,2,2,6.81,25.2,478,84.2,1,0
0,112,0,3,6.49,34,270.7,80.5,0,1
1,472,6,1,6.9,31.6,150.1,68.8,0,0
0,1564,2,3,6.91,10.5,21.2,47.3,0,1
1,512,2,1,8.48,6.3,16.8,34.1,0,0
0,592,4,1,7.75,8,21.1,43,0,0
1,135,3,3,6.77,28.6,499.7,67.2,1,1
1,227,5,3,6.35,26.8,642.4,74.8,1,1
1,476,1,3,7.98,40.7,57.3,49.4,0,1
1,107,5,2,7.15,30.2,27.2,53.3,0,0
0,447,3,3,6.65,22.7,16.4,45.5,0,1
0,293,0,3,7.59,5.6,16.4,52.1,0,1
1,340,2,1,7.97,30.6,85.9,83.2,0,0
1,917,3,2,6.31,12.2,19.4,40.5,0,1
0,394,0,0,7.57,24.5,35,63,1,0
0,1202,4,3,6.22,36.4,496.7,87.1,0,1
0,320,0,2,6.84,41.5,19.2,38,0,0
0,10628,2,1,8.41,6.9,13.7,37.4,0,0
1,590,3,3,6.97,23.1,13.8,41.1,0,1
0,129,0,3,7.27,27.9,99.1,64.2,0,1
0,35,5,3,6.47,23.5,98,59.6,0,1
0,100,3,3,7.79,12.6,16.4,41.4,0,1
0,34,4,1,7.57,32.4,67.4,61.3,0,0
0,398,5,1,6.89,30.9,34.6,41.6,0,0
0,112,1,0,7.47,28.8,250,69.8,0,1
1,8,2,0,7.99,38.8,32.3,45.6,0,0
1,337,2,2,6.68,39.5,28.2,36.8,0,1
1,381,0,1,8.34,23,64.2,75.6,0,0
0,495,5,3,7.33,24.9,12.8,44.1,0,1
1,250,5,3,6.74,32.4,291.7,72.1,1,1
0,264,1,3,7.11,28.7,335.6,86.6,0,0
0,18,2,2,8.41,18.1,89.2,79.2,0,0
1,867,2,0,7.76,30.8,675.2,89.5,0,0
1,1080,2,0,8.05,30.6,644.8,88.7,0,0
0,1067,1,0,8.08,20.9,25.5,56.6,0,0
0,190,3,3,6.4,44.6,48.7,45.3,0,1
1,211,2,0,6.97,22.6,25.6,65,0,0
0,626,5,2,8.14,24.3,37.2,46.7,0,1
0,179,5,3,7.7,31.6,208.1,94.4,0,1
1,562,5,1,7.96,30.6,63.1,59.1,0,0
1,906,6,3,7.43,26.8,189.7,62.5,0,1
0,768,5,0,7.67,47.7,52.5,47.6,0,1
0,733,1,3,6.39,32.9,479.6,76.5,0,1
0,81,5,3,6.74,26.8,46,70.3,1,1
1,517,5,3,7.79,33.8,151.8,92.8,0,1
0,361,3,0,6.72,30.7,191,72.1,1,1
0,134,5,3,7.57,34.2,469.8,94.9,0,1
1,402,4,2,7.63,24.5,716.3,88.7,1,0
1,1677,0,1,7.58,12.1,11,47.6,0,0
1,523,1,1,7.85,27.9,46.7,55.5,1,0
0,663,2,3,7.7,36.7,13.1,27.8,0,1
1,161,5,3,7.18,15.4,23.4,47.2,0,1
1,250,6,0,7.55,27,258.1,86.5,0,0
0,282,5,3,6.9,37.9,40.9,47,0,1
0,196,6,3,7.39,7.5,17,35.9,0,1
1,589,1,2,7.53,22.7,290.7,78.1,0,1
0,730,1,3,7.4,32.8,390.7,81.3,0,1
1,533,1,3,6.88,30.3,57.6,84,1,1
1,2659,2,0,7.42,31.9,171,76.6,1,0
0,166,0,1,7.04,33.2,262.5,87.1,0,0
1,474,2,3,7.96,24.9,120,77.2,0,1
0,336,1,3,6.73,29.3,76.9,57.6,1,1
1,567,1,3,6.79,25.3,216.2,71.4,0,1
1,258,0,2,7.87,24.3,33.7,70,0,0
1,307,0,1,7.12,37.9,31.1,46.3,0,0
1,312,3,1,8.16,22.7,50.6,73.7,0,0
0,424,2,3,7.91,13.1,5.2,52.9,0,0
1,482,0,0,7.32,27.9,337.2,77.8,0,0
0,198,3,3,6.76,30.5,163,87.5,0,1
1,701,5,2,7.24,26.7,36.6,52.2,0,1
1,655,1,1,7.63,21,49.4,48.7,0,0
1,745,5,3,6.99,33.2,451.8,83.2,1,1
1,75,4,1,8.1,16.4,11.2,48.8,0,0
0,733,1,3,7.31,29.6,207.3,81.6,0,1
0,299,4,3,7.68,31.4,558.4,72.5,1,1
1,370,5,3,6.52,26.8,525.2,80.7,1,1
0,10046,2,3,6.53,35.5,121.5,72.1,1,1
1,238,2,0,6.93,31.3,459.3,72.8,1,0
0,284,2,3,7.85,29.1,46.7,46.1,0,1
1,615,2,1,7.49,30.4,241.1,74.9,0,0
1,1181,1,3,6.48,31.7,362,97.6,0,1
0,1384,5,2,7.18,37.3,38.2,44.4,0,0
1,256,1,1,8.43,29.5,249.8,67.8,0,0
1,758,0,2,7.91,31.9,154.4,88.6,0,0
1,407,5,3,7.85,33.6,40.2,58.4,0,1
1,542,1,3,7.16,24.8,43.4,64.1,0,1
1,561,0,3,7.06,14.8,21.5,42.9,0,1
0,383,2,3,6.92,24.9,29.5,59.5,0,1
0,332,2,1,7.96,10.3,18,50.8,0,0
1,428,3,3,7.67,31.6,36.2,66.4,0,1
0,144,5,3,7.72,18.8,13.1,62.2,0,1
1,988,4,1,7.3,37.7,30.3,47.5,0,0
1,195,1,3,6.55,25.5,904.7,86.7,0,1
1,224,2,0,7.52,36.4,29.7,33.6,0,0
1,1420,0,0,8.07,37,108.8,80.5,0,0
1,510,1,1,7.18,33.8,351.4,84.5,0,1
0,532,0,3,7.45,29.4,239.8,92.7,0,1
1,415,1,3,7.21,45.9,13.6,32.9,0,1
1,492,5,3,6.88,27.6,857.1,92.5,1,1
0,430,2,3,7.73,30,11.1,44.6,0,1
1,74,2,0,8.44,25.7,834.9,85.4,0,0
1,858,3,3,6.79,44.9,59.9,30.6,0,1
0,311,2,0,7.69,40,37.8,49.8,0,1
0,999,5,1,7.15,28.7,51.1,74.2,1,1
1,211,0,3,7.93,32.2,348.8,70.4,0,1
0,553,3,3,7.26,31.9,60.7,51.7,0,1
1,318,2,0,6.95,27.1,47,66.9,0,0
0,411,6,2,7.79,26.8,12.1,52.7,0,0
1,192,2,2,8.36,13.6,12.9,53.5,0,0
0,212,6,3,7.18,12,22.5,52.5,0,0
0,727,4,1,7.04,33,413.6,77.1,0,0
0,1003,6,1,7.55,42.6,16.4,33,0,0
1,406,3,0,7.57,35.4,502.8,97.1,0,1
0,217,5,3,6.56,28.3,49.8,57.1,0,1
0,440,5,0,7.44,28,623.6,94.2,0,1
1,694,6,3,6.59,17,12.1,57.8,0,1
0,909,1,3,7.01,28.5,44.1,59.8,0,1
1,10588,1,3,7.81,35.9,240,94.4,0,1
1,1467,2,3,8.01,20.4,24.6,60.2,1,1
0,543,4,3,7.73,29.4,741.9,85,0,1
1,672,0,0,7.91,25.6,17.1,53.2,0,0
0,714,1,1,7.82,27.5,569.2,84.7,0,1
1,957,2,2,7.39,43.2,37.3,48.6,0,0
1,642,5,3,7.39,32,178.2,75.7,0,1
1,737,0,2,7.35,31.7,59.8,55.3,1,0
0,192,0,2,8.04,18.6,93.5,57.3,0,0
1,240,2,3,6.92,20.7,34.5,63.5,0,1
0,64,5,2,6.78,10,22.1,47.2,0,1
1,6,1,2,7.41,28.6,24.5,56.2,0,0
1,200,5,1,6.5,23.5,17.5,55.4,1,1
1,664,5,3,7.3,26.8,45.2,40.5,1,1
1,1128,3,2,7.39,18.9,21.3,57.7,0,0
1,339,0,3,6.66,28.4,888.6,77.2,1,1
0,233,5,1,7.15,34.5,423,92.5,0,0
0,628,3,3,6.5,33.4,391.2,74,1,1
0,315,3,3,7.34,28.8,252.1,90.3,1,1
0,328,0,3,7.02,32.9,694.4,77.7,0,1
0,2181,0,1,7.76,32,24.1,64.7,0,0
1,108,1,3,6.28,36.5,432.4,84.6,0,1
1,1713,4,3,7.1,44.8,61.4,38.4,0,1
1,688,2,2,6.83,22.1,38.2,68.5,1,0
0,253,2,1,7.07,44.7,10.1,38,0,0
1,605,0,1,6.4,30.2,652.3,91.8,1,1
0,782,4,3,7.96,40.1,44.2,43.3,0,0
0,406,0,3,7.18,33.2,293,86.8,0,1
1,2213,4,3,7.14,30.6,215.3,88.1,0,0
0,11348,4,2,7.54,15.7,17.5,32.2,0,1
0,1217,0,3,7.55,34.2,52.3,47.3,0,1
0,480,6,1,7.91,20.1,22,55.6,1,1
0,474,3,1,6.39,29,114.6,80.3,0,1
0,11,1,3,7.33,25.2,609.2,93.7,1,1
0,472,3,3,6.79,29.9,576,88.2,0,1
0,792,1,0,7.05,32.5,48.9,42.8,0,0
1,115,2,2,6.81,25.4,11.7,50.8,0,1
1,411,5,3,6.98,13,13.2,47.9,0,1
0,306,1,3,7.71,44.5,23.2,39.2,0,1
0,155,0,3,6.91,25,25.7,48.8,0,1
0,181,5,3,7.49,26.3,766.3,87.5,0,1
1,477,0,2,6.83,25.4,33.2,73.2,0,0
0,745,0,3,6.11,32,355.2,75.7,0,1
0,706,1,2,6.61,30.8,450.7,90.4,0,1
0,499,3,3,6.56,24.1,24.7,55.7,0,1
1,19,5,3,8.25,23.7,893.5,92.4,0,0
0,552,0,3,7.28,31.7,412.9,80.2,0,1
0,784,0,3,6.65,34.9,38.1,28.6,0,1
0,238,6,0,7.67,21,58.1,71.4,0,0
0,164,2,0,6.93,21.8,31.9,57.6,0,0
0,300,3,3,6.76,26.5,484.9,85.1,0,1
0,259,5,1,7.27,22.9,24.3,60.1,1,0
0,369,1,1,7.69,22.6,13.8,60.3,0,1
1,813,0,2,8.29,17.6,6.5,41.4,0,0
0,394,5,2,6.88,32.4,482.3,82.4,0,1
0,35,5,0,7.04,31.4,666.9,92.5,0,1
0,463,0,3,6.42,25.3,492.7,95.9,1,1
1,402,6,3,6.8,22.6,213.8,72.3,1,1
0,557,3,3,6.97,10.2,27.2,47.5,0,1
0,693,6,3,7.41,28.7,686.3,73.2,0,1
1,357,4,0,7.23,40.5,53.2,51.9,0,0
1,9697,1,0,7.5,28.3,30,64.7,0,1
0,182,5,3,7.39,23.9,383,80.7,0,1
1,384,2,1,7.89,39.2,34.8,36.2,0,0
1,10,3,3,6.87,23.3,989.5,94.5,0,1
0,752,3,3,7.8,31,443.6,92.6,1,1
0,41,1,3,6.86,29.9,541.8,82.5,0,1
1,822,2,1,7.92,27.2,11.1,44.7,0,0
1,1555,1,2,7.48,33.3,542,92.4,0,0
0,1655,1,3,7.66,44.3,75.6,51.9,0,1
1,1915,1,3,6.91,30.6,774.7,84.6,1,1
0,523,2,1,7.74,25.7,47.3,55.1,0,0
0,320,6,3,6.48,32.1,230.5,75.7,0,1
0,2915,6,3,6.84,28.1,763.1,75.8,0,1
1,684,1,2,7.94,26.4,256.9,80.8,0,1
0,688,6,1,7.76,28.4,581,95.9,0,0
0,158,2,2,6.97,15.2,12.8,47.6,0,0
1,1298,2,1,7.38,29.6,417.3,78.7,1,0
1,819,0,2,8.1,30.2,287.5,71.5,0,0
1,431,0,0,7.01,31,495.1,90.4,0,1
1,476,1,3,7.04,26.8,315.1,76.2,0,1
1,1062,2,0,7,29.6,187.6,68.3,0,0
0,291,2,1,7.48,25.2,41.2,42,0,0
1,477,0,3,7.71,15.4,15.7,46,0,0
0,292,5,1,6.59,27.4,24.5,64.7,1,1
0,39,1,0,7.68,28.5,344.5,88.1,0,0
1,269,3,1,7.95,28,440.2,66.1,0,1
0,296,5,3,7.82,36.6,241.6,86.2,0,1
0,269,1,3,7.46,32.6,613.3,77.4,0,1
1,1064,0,1,7.87,19.6,13.3,40.5,0,0
0,655,5,1,8.03,24.3,27.1,53.4,0,0
1,697,0,0,8.5,10,12,54.4,0,0
0,719,0,2,7.99,12.2,28.8,38.1,0,0
0,481,5,3,7.64,28.1,320.4,87.2,0,1
1,234,2,3,6.94,9.7,29.4,55.3,0,0
0,1267,5,2,6.81,36.7,217.5,78.4,1,1
0,333,6,3,7.05,29.8,655.3,77.3,0,1
0,224,0,0,8.16,29,18.6,44.3,1,1
0,84,2,3,7.27,15.7,7.7,45.3,0,1
0,287,1,3,6.84,26.8,225.5,80,1,1
0,1177,2,2,7.56,36.3,237.9,75.7,0,0
0,39,0,3,6.7,26.5,13.8,55.9,0,1
1,8260,6,0,7.61,34.2,134.6,82.9,1,0
1,606,2,3,7.63,27,44,68.2,0,0
0,254,1,3,7.78,21.4,24.2,47,0,1
0,120,6,3,6.93,38.4,37.8,46.3,0,1
0,380,0,0,7.59,33.7,21.3,64.8,1,0
1,194,2,0,7.83,39.9,27.3,46,0,0
0,727,6,3,7.3,32,476.6,83.4,1,1
0,421,1,0,7.95,26.9,612.7,93.2,1,0
1,1228,2,2,8.42,46.5,31.9,37.2,0,0
0,186,2,2,7.59,27.4,38.4,40.1,0,0
1,489,2,2,7.01,16.1,16.7,40.8,0,0
0,924,1,2,6.62,34.5,208.9,78.8,1,1
1,1111,1,2,6.87,47.8,55.4,48.7,0,0
0,154,1,3,7.33,28.7,923.6,91,0,1
1,484,6,1,7.74,26.5,543.8,93.4,0,0
1,430,1,3,7.03,29,46.5,47.4,1,1
1,381,2,3,6.55,29.3,41.1,56,0,1
0,1133,1,0,7.31,36.2,279.6,70.7,0,1
0,1284,3,3,7.96,32.1,451.3,71.2,0,1
0,332,2,2,7.77,37.1,13.2,39.6,0,0
1,582,3,3,6.55,34.1,248.4,86.8,0,1
0,1150,0,2,6.96,39.7,34.9,29.2,0,0
1,80,6,1,8.43,23.8,22.5,46,0,0
1,114,1,2,7.36,47.9,55.2,35,0,0
0,11639,5,3,7.6,46.7,22.5,50.5,0,1
0,440,0,3,7.5,33.3,697.5,83.4,0,1
1,252,1,2,7.65,30.4,28.7,51.6,1,1
1,112,0,0,7.72,19.6,23.9,33.7,0,0
0,83,0,3,7.18,35.1,170.8,83.9,0,1
1,332,3,3,7.5,23,11.8,44.4,0,1
1,457,2,2,7.94,37.1,68.3,64.6,0,0
0,482,0,3,8.1,27.3,50.8,60.3,1,1
1,125,2,1,6.5,26,52,61.7,0,1
0,209,3,3,6.71,28.4,398.3,75.6,0,1
1,392,0,0,7.14,30.3,712.6,77.8,0,0
0,452,1,3,7.38,26.4,386.6,91,0,1
1,15,0,2,6.58,27,891.6,86.5,0,1
1,1041,0,1,7.87,11.7,10.8,53.9,0,0
0,159,4,1,7.34,39.3,8.6,38.8,0,0
1,450,1,2,8.29,28,794.1,92.8,0,0
0,861,5,3,7.09,23.9,13.5,48.5,0,1
0,982,3,3,7.92,27.2,521.4,85.3,0,1
0,212,0,3,7.01,27.9,699,87.4,0,1
0,294,0,3,7.99,22.2,13.2,61.5,0,0
0,459,1,3,7.78,23.6,14.1,42.9,0,1
0,430,4,1,8.24,27.4,362,97.7,0,0
0,123,0,3,7.44,26,154.9,67.9,0,0
0,660,2,1,7.99,28.5,426.4,75.2,0,0
1,799,1,3,6.89,43.6,74.1,57,0,1
1,121,3,3,6.75,28.9,390.3,80.4,1,1
0,455,5,3,7.02,33,220.9,66.8,1,1
1,657,6,2,7.21,31.1,49.3,48.2,1,0
0,729,2,0,7.47,13.5,13.8,49.8,0,0
1,543,1,2,7.51,25.9,35.2,41,0,0
1,111,6,1,6.83,33.7,271.7,69,0,0
1,431,5,3,7.31,29.3,358.5,86.1,0,1
1,221,2,2,8.04,12,19.2,51.4,0,0
1,471,2,1,7.73,22.6,14.9,33.3,0,0
1,540,0,0,8.17,22.2,8.4,44.5,0,0
1,668,1,2,7.3,5.2,27.1,55.5,0,1
0,128,0,2,6.92,12.7,22.3,48.6,0,0
0,52,5,3,7.52,31.4,169.1,72.3,0,1
0,484,2,3,7.19,28.7,117,73.2,0,1
1,86,2,1,8.13,27.1,190,60,0,0
0,945,0,3,7.47,9.5,14.5,39.5,0,1
0,178,3,3,7.47,27.6,24.9,44.9,0,1
0,1351,1,2,7.28,12.4,12,36.8,0,1
1,271,2,1,8.08,27.1,179.9,90.6,0,0
1,160,2,1,6.94,18.5,9.6,51.5,0,0
1,144,0,2,7.51,34.7,285.4,74.3,0,1
0,1360,5,1,7.54,5.2,28.5,44,0,1
1,381,5,2,7.06,37.6,17.3,46.6,0,1
1,1235,2,3,6.47,32.7,586.4,94.1,0,1
0,407,6,0,7.75,10.4,11.9,49.9,0,1
0,398,5,3,6.61,36.7,118.4,92.1,0,1
1,1114,3,0,7.87,40.8,59.5,46.1,0,0
0,513,2,0,7.7,31.6,206.5,96.3,0,0
0,166,1,3,7.42,29.3,306.3,84.9,0,1
0,401,3,3,7.86,28.3,625.9,90.2,0,1
0,942,4,0,7.49,26.9,277.3,73.9,0,0
0,1053,2,3,7.72,33.5,231.4,70.3,0,1
0,1035,2,0,6.89,43,39.9,42.5,0,0
0,142,2,1,7.57,15.2,10.8,41.6,0,0
0,126,1,1,7.13,26.8,495.9,88.3,0,0
0,256,0,0,7.44,33.5,716.8,91,0,0
1,271,2,1,7.22,38.4,36.9,41.1,0,0
1,666,0,0,8.08,17.6,8.4,46.9,0,0
0,1143,0,3,7.93,24.3,74.6,65.1,1,1
0,1263,1,3,6.46,24.4,11.6,63,1,1
1,50,4,0,7.73,34.6,88.5,55.8,0,0
0,296,5,3,7.4,37.2,250.8,91.8,1,1
0,454,4,1,8.15,31.3,53.4,57.2,0,1
0,1223,4,1,8.08,26.2,14.6,43.3,1,0
1,1153,4,0,8.25,41.8,20.7,27.7,0,0
1,306,2,1,7.83,44.1,18.4,49.1,0,0
1,126,2,2,8.31,24.4,89.8,65.7,1,0
0,660,0,1,8.31,33.2,198.4,92.2,0,0
1,1385,0,0,8.42,35.7,216,93.9,0,0
0,237,2,3,7.62,28.9,271.9,83.4,0,1
0,626,6,1,6.89,43.8,32.9,29.6,0,1
0,591,1,3,6.06,22.2,72,68.2,0,1
1,415,6,2,6.62,30.5,19.5,48.9,0,1
1,487,2,0,7.35,31.1,21.1,45.1,0,1
0,884,1,0,6.78,27.7,536.3,82,0,1
0,1438,6,2,7.02,34.7,314.3,65.7,1,1
0,1319,1,2,7.59,28.4,397.2,93.8,0,1
1,416,1,0,7.95,39.1,9.7,47.5,0,0
0,717,3,3,6.03,31.4,295.7,94.6,1,1
0,591,4,2,8.35,19.6,16.7,34.3,0,0
0,692,6,3,7.36,35.9,754.3,88.5,1,1
0,355,6,3,7.35,24.7,464.1,86.2,0,1
1,660,6,1,7.68,28.3,27.2,65.5,0,0
1,425,5,2,8.13,42.8,17.8,40.7,0,0
0,50,0,0,6.82,25.8,62,57.5,0,0
0,504,2,1,7.59,30.9,26.9,53.5,0,0
0,286,0,3,7.72,33.5,202.4,72.6,0,1
0,462,0,1,6.81,17.7,8.6,54.8,0,0
0,412,6,1,7.17,20,32.8,50.1,0,1
0,539,5,2,7.14,16.8,6.8,44.5,0,0
1,183,5,2,7.4,29,341.3,76.6,1,0
1,93,0,1,8.32,25.7,95.9,78.9,0,0
0,647,6,3,7.66,37.2,143.2,80.5,0,1
1,940,0,3,7.81,11.2,8.7,41.6,0,1
0,689,0,3,8.06,28.4,41.3,61.8,0,0
0,116,4,3,6.77,34,70.2,68.4,0,1
0,711,5,2,7.6,33.4,333.8,90,0,1
0,879,2,3,7.02,33.5,491.5,92.6,0,1
1,485,0,1,8.05,21.4,16.1,35.1,0,0
0,488,1,3,7.39,28,876.2,95.9,0,1
0,507,1,3,7.95,25.1,671.8,85.7,0,1
1,51,2,1,8.32,39.3,22.6,45.1,0,0
1,864,2,0,6.89,20.7,42.7,62.6,0,0
0,1370,6,0,7.56,26.9,78.8,67.6,1,1
0,132,1,3,7.75,37.3,349,87.9,0,1
0,346,1,3,6.87,24.6,32.4,62.7,0,1
0,166,2,1,6.98,28.9,251.3,82.5,1,1
0,1464,3,2,7.8,33.9,153.7,93.5,0,1
1,73,3,0,7.35,19.8,33.2,57.9,0,1
0,1162,1,3,6.6,34.4,348.7,79.8,1,1
0,361,6,3,7.46,32.5,579.5,69.3,0,1
0,402,5,3,6.15,26.7,725.9,83.6,0,1
0,368,5,3,7.24,27.4,512.9,90.5,0,0
1,291,6,2,7.14,27.4,29.2,40.4,0,0
0,412,0,2,6.3,27.4,39.6,69.1,0,1
0,358,1,2,8.24,20.9,23.9,69.2,0,0
0,343,2,1,7.95,31.1,77.4,63.2,0,0
0,65,5,3,7.01,33.8,484.5,89.9,0,1
1,109,0,0,7.97,25,946.2,86,0,0
0,406,2,0,7.61,14.9,14.8,36.7,0,0
0,9258,1,1,6.88,31.1,185.3,94.5,1,0
1,487,3,2,7.64,27.3,253.9,89.1,0,1
0,1586,5,3,7.96,22.3,10.1,50.2,0,1
0,443,1,3,7.21,30.6,42.5,53,0,1
0,588,5,3,6.4,21,17.5,49.3,0,1
0,961,0,2,7.23,18.8,12,34.1,0,0
0,199,5,3,6.83,25.9,14,55.9,0,1
0,9129,6,3,7.15,31,464.2,88.6,0,1
1,386,3,3,7.11,26.1,619.3,68.3,0,1
1,487,6,1,7.88,42.4,70.8,44.7,0,0
0,122,1,3,7.8,19.4,49.3,60.6,0,1
1,392,2,0,8.13,32.1,107,66.1,0,0
1,301,2,1,6.89,38.2,48.6,63.1,0,0
0,1150,3,1,8.1,35.9,266.2,83.6,0,1
0,1108,6,3,6.32,28.7,201.9,87.7,0,1
1,1509,3,0,8.16,33.3,71.2,53,0,0
1,475,5,3,6.7,27.6,10.8,49.4,0,1
1,319,0,1,7.09,12.8,5.8,37.3,0,0
0,182,6,3,7.05,22.1,39.5,46,1,1
1,417,5,3,7.32,27.1,140.3,93,0,1
0,241,5,1,6.89,22.5,88.2,62.7,0,0
0,594,2,2,7.47,34.2,343.5,73.4,1,0
1,651,2,0,8.29,9.2,5.2,52.3,0,0
1,1059,4,2,7.04,33.2,371.2,69.1,0,1
0,981,5,3,7.33,30.9,890.6,81.7,0,1
0,898,4,3,7.64,30.9,454.8,71.3,0,1
0,116,4,0,6.74,12.6,16.9,43.1,0,1
1,594,0,3,6.65,35.3,65.7,58.1,0,1
1,480,5,3,7.01,8.7,12.3,63.7,0,1
0,116,0,1,6.82,21.3,12.7,61.9,1,0
0,8830,2,0,7.18,39.9,33.6,42.7,0,0
1,74,2,2,7.7,26.8,126.8,70.8,0,0
0,10283,6,1,7.03,34.5,340,90.1,0,1
1,502,5,0,7.16,30.9,868.1,92.4,0,0
0,17,3,3,7.14,24.9,401.4,97.7,0,1
0,370,5,0,6.71,30.3,16.1,64.5,0,1
0,304,0,0,8.21,31.8,46.2,60.9,0,0
0,1024,2,0,7.61,19.3,26.7,58.3,0,0
1,395,2,1,8.35,42.7,17.1,42.5,0,0
1,272,0,0,8.39,38.9,20.2,35,0,0
0,235,3,3,6.82,19,20.2,44.1,0,1
0,492,5,3,7.73,23.5,859.3,86.3,0,1
1,77,2,1,7.93,29.5,605,82.7,0,0
